startix,ndate,trk,meet,race,raceix,hid,fin,post0,nh1
1519339,20150115,DB,T,1,192299,773304,4,1.0000,6.0000
1519340,20150115,DB,T,1,192299,952431,5,4.0000,6.0000
1519341,20150115,DB,T,1,192299,981404,6,7.0000,6.0000
1519342,20150115,DB,T,2,192300,936165,1,7.0000,6.0000
1519343,20150115,DB,T,2,192300,1067576,2,3.0000,6.0000
1519344,20150115,DB,T,2,192300,1057469,3,6.0000,6.0000
1519345,20150115,DB,T,2,192300,995394,4,1.0000,6.0000
1519346,20150115,DB,T,2,192300,1067773,5,4.0000,6.0000
1519347,20150115,DB,T,2,192300,1067734,6,5.0000,6.0000
1519348,20150115,DB,T,3,192301,955602,1,4.0000,8.0000
1519349,20150115,DB,T,3,192301,571067,2,3.0000,8.0000
1519350,20150115,DB,T,3,192301,714143,3,8.0000,8.0000
1519351,20150115,DB,T,3,192301,523179,4,1.0000,8.0000
1519352,20150115,DB,T,3,192301,1038696,5,6.0000,8.0000
1519353,20150115,DB,T,3,192301,932493,6,7.0000,8.0000
1519354,20150115,DB,T,3,192301,367669,7,2.0000,8.0000
1519355,20150115,DB,T,3,192301,838911,8,5.0000,8.0000
1519356,20150115,DB,T,4,192302,1082011,1,5.0000,8.0000
1519357,20150115,DB,T,4,192302,559429,2,4.0000,8.0000
1519358,20150115,DB,T,4,192302,302437,3,1.0000,8.0000
1519359,20150115,DB,T,4,192302,582595,4,8.0000,8.0000
1519360,20150115,DB,T,4,192302,445172,5,2.0000,8.0000
1519361,20150115,DB,T,4,192302,499290,6,3.0000,8.0000
1519362,20150115,DB,T,4,192302,289035,7,6.0000,8.0000
1519363,20150115,DB,T,4,192302,387965,8,7.0000,8.0000
1519364,20150115,DB,T,5,192303,890924,1,1.0000,7.0000
1519365,20150115,DB,T,5,192303,462453,2,5.0000,7.0000
1519366,20150115,DB,T,5,192303,947529,3,8.0000,7.0000
1519367,20150115,DB,T,5,192303,186694,4,4.0000,7.0000
1519368,20150115,DB,T,5,192303,302252,5,7.0000,7.0000
1519369,20150115,DB,T,5,192303,364055,6,2.0000,7.0000
1519370,20150115,DB,T,5,192303,795465,7,6.0000,7.0000
1519371,20150115,DB,T,6,192304,739287,1,6.0000,8.0000
1519372,20150115,DB,T,6,192304,941812,2,8.0000,8.0000
1519373,20150115,DB,T,6,192304,809938,3,7.0000,8.0000
1519374,20150115,DB,T,6,192304,212356,4,4.0000,8.0000
1519375,20150115,DB,T,6,192304,305261,5,5.0000,8.0000
1519376,20150115,DB,T,6,192304,934019,6,3.0000,8.0000
1519377,20150115,DB,T,6,192304,248289,7,2.0000,8.0000
1519378,20150115,DB,T,6,192304,834803,8,1.0000,8.0000
1519379,20150115,DB,T,7,192305,1081456,1,4.0000,8.0000
1519380,20150115,DB,T,7,192305,712620,2,6.0000,8.0000
1519381,20150115,DB,T,7,192305,924471,3,3.0000,8.0000
1519382,20150115,DB,T,7,192305,489304,4,8.0000,8.0000
1519383,20150115,DB,T,7,192305,659178,5,1.0000,8.0000
1519384,20150115,DB,T,7,192305,625023,6,7.0000,8.0000
1519385,20150115,DB,T,7,192305,570758,7,2.0000,8.0000
1519386,20150115,DB,T,7,192305,55442,8,5.0000,8.0000
1519387,20150115,DB,T,8,192306,213845,1,2.0000,8.0000
1519388,20150115,DB,T,8,192306,993140,2,5.0000,8.0000
1519389,20150115,DB,T,8,192306,222393,3,7.0000,8.0000
1519390,20150115,DB,T,8,192306,905166,4,8.0000,8.0000
1519391,20150115,DB,T,8,192306,751423,5,1.0000,8.0000
1519392,20150115,DB,T,8,192306,787916,6,3.0000,8.0000
1519393,20150115,DB,T,8,192306,878290,7,6.0000,8.0000
1519394,20150115,DB,T,8,192306,618909,8,4.0000,8.0000
1519395,20150115,GG,E,1,192307,1036267,1,5.0000,8.0000
1519396,20150115,GG,E,1,192307,1007873,2,2.0000,8.0000
1519397,20150115,GG,E,1,192307,986606,3,7.0000,8.0000
1519398,20150115,GG,E,1,192307,1052105,4,8.0000,8.0000
1519399,20150115,GG,E,1,192307,1061012,5,6.0000,8.0000
1519400,20150115,GG,E,1,192307,1079814,6,3.0000,8.0000
1519401,20150115,GG,E,1,192307,1297042,7,4.0000,8.0000
1519402,20150115,GG,E,1,192307,1084248,8,1.0000,8.0000
1519403,20150115,GG,E,2,192308,959797,1,1.0000,8.0000
1519404,20150115,GG,E,2,192308,1055834,2,8.0000,8.0000
1519405,20150115,GG,E,2,192308,1041977,3,5.0000,8.0000
1519406,20150115,GG,E,2,192308,951015,4,3.0000,8.0000
1519407,20150115,GG,E,2,192308,1029726,5,2.0000,8.0000
1519408,20150115,GG,E,2,192308,999544,6,7.0000,8.0000
1519409,20150115,GG,E,2,192308,1028959,7,6.0000,8.0000
1519410,20150115,GG,E,2,192308,1042256,8,4.0000,8.0000
1519411,20150115,GG,E,3,192309,941130,1,3.0000,6.0000
1519412,20150115,GG,E,3,192309,740823,2,6.0000,6.0000
1519413,20150115,GG,E,3,192309,858166,3,5.0000,6.0000
1519414,20150115,GG,E,3,192309,542997,4,2.0000,6.0000
1519415,20150115,GG,E,3,192309,653210,5,4.0000,6.0000
1519416,20150115,GG,E,3,192309,309395,6,7.0000,6.0000
1519417,20150115,GG,E,4,192310,900053,1,4.0000,8.0000
1519418,20150115,GG,E,4,192310,1016466,2,5.0000,8.0000
1519419,20150115,GG,E,4,192310,1047267,3,2.0000,8.0000
1519420,20150115,GG,E,4,192310,1042074,4,8.0000,8.0000
1519421,20150115,GG,E,4,192310,1047173,5,1.0000,8.0000
1519422,20150115,GG,E,4,192310,1016394,6,3.0000,8.0000
1519423,20150115,GG,E,4,192310,1070768,7,7.0000,8.0000
1519424,20150115,GG,E,4,192310,1029261,8,6.0000,8.0000
1519425,20150115,GG,E,5,192311,491037,1,6.0000,8.0000
1519426,20150115,GG,E,5,192311,562614,2,3.0000,8.0000
1519427,20150115,GG,E,5,192311,399812,3,7.0000,8.0000
1519428,20150115,GG,E,5,192311,755141,4,8.0000,8.0000
1519429,20150115,GG,E,5,192311,802146,5,5.0000,8.0000
1519430,20150115,GG,E,5,192311,275803,6,1.0000,8.0000
1519431,20150115,GG,E,5,192311,848429,7,2.0000,8.0000
1519432,20150115,GG,E,5,192311,1035824,8,4.0000,8.0000
1519433,20150115,GG,E,6,192312,1051734,1,1.0000,8.0000
1519434,20150115,GG,E,6,192312,999041,2,4.0000,8.0000
1519435,20150115,GG,E,6,192312,1029166,3,2.0000,8.0000
1519436,20150115,GG,E,6,192312,1029538,4,7.0000,8.0000
1519437,20150115,GG,E,6,192312,977340,5,8.0000,8.0000
1519438,20150115,GG,E,6,192312,1036701,6,6.0000,8.0000
1519439,20150115,GG,E,6,192312,895163,7,5.0000,8.0000
1519440,20150115,GG,E,6,192312,1029677,8,3.0000,8.0000
1519441,20150115,GG,E,7,192313,780220,1,7.0000,6.0000
1519442,20150115,GG,E,7,192313,314168,2,1.0000,6.0000
1519443,20150115,GG,E,7,192313,698939,3,6.0000,6.0000
1519444,20150115,GG,E,7,192313,311677,4,4.0000,6.0000
1519445,20150115,GG,E,7,192313,848628,5,3.0000,6.0000
1519446,20150115,GG,E,7,192313,567357,6,5.0000,6.0000
1519447,20150115,GG,E,8,192314,567194,1,5.0000,8.0000
1519448,20150115,GG,E,8,192314,543264,2,8.0000,8.0000
1519449,20150115,GG,E,8,192314,876708,3,7.0000,8.0000
1519450,20150115,GG,E,8,192314,756037,4,2.0000,8.0000
1519451,20150115,GG,E,8,192314,530774,5,6.0000,8.0000
1519452,20150115,GG,E,8,192314,833971,6,3.0000,8.0000
1519453,20150115,GG,E,8,192314,314336,7,1.0000,8.0000
1519454,20150115,GG,E,8,192314,611854,8,4.0000,8.0000
1519455,20150115,GG,E,9,192315,995461,1,1.0000,8.0000
1519456,20150115,GG,E,9,192315,563088,2,6.0000,8.0000
1519457,20150115,GG,E,9,192315,430735,3,2.0000,8.0000
1519458,20150115,GG,E,9,192315,486725,4,7.0000,8.0000
1519459,20150115,GG,E,9,192315,923197,5,5.0000,8.0000
1519460,20150115,GG,E,9,192315,905664,6,3.0000,8.0000
1519461,20150115,GG,E,9,192315,941384,7,8.0000,8.0000
1519462,20150115,GG,E,9,192315,717243,8,4.0000,8.0000
1519463,20150115,GG,E,10,192316,388862,1,7.0000,8.0000
1519464,20150115,GG,E,10,192316,653090,2,8.0000,8.0000
1519465,20150115,GG,E,10,192316,562340,3,4.0000,8.0000
1519466,20150115,GG,E,10,192316,334511,4,2.0000,8.0000
1519467,20150115,GG,E,10,192316,515925,5,6.0000,8.0000
1519468,20150115,GG,E,10,192316,567517,6,1.0000,8.0000
1519469,20150115,GG,E,10,192316,994751,7,5.0000,8.0000
1519470,20150115,GG,E,10,192316,388716,8,3.0000,8.0000
1519471,20150115,GG,E,11,192317,789756,1,4.0000,8.0000
1519472,20150115,GG,E,11,192317,858403,2,3.0000,8.0000
1519473,20150115,GG,E,11,192317,699043,3,6.0000,8.0000
1519474,20150115,GG,E,11,192317,523879,4,2.0000,8.0000
1519475,20150115,GG,E,11,192317,838960,5,8.0000,8.0000
1519476,20150115,GG,E,11,192317,635735,6,5.0000,8.0000
1519477,20150115,GG,E,11,192317,466186,7,1.0000,8.0000
1519478,20150115,GG,E,11,192317,959790,8,7.0000,8.0000
1519479,20150115,GG,E,12,192318,758287,1,3.0000,8.0000
1519480,20150115,GG,E,12,192318,999735,2,2.0000,8.0000
1519481,20150115,GG,E,12,192318,295714,3,4.0000,8.0000
1519482,20150115,GG,E,12,192318,1029604,4,5.0000,8.0000
1519483,20150115,GG,E,12,192318,1055820,5,7.0000,8.0000
1519484,20150115,GG,E,12,192318,559740,6,1.0000,8.0000
1519485,20150115,GG,E,12,192318,712029,7,6.0000,8.0000
1519486,20150115,GG,E,12,192318,537873,8,8.0000,8.0000
1519487,20150115,GG,E,13,192319,559501,1,3.0000,8.0000
1519488,20150115,GG,E,13,192319,351471,2,5.0000,8.0000
1519489,20150115,GG,E,13,192319,487102,3,4.0000,8.0000
1519490,20150115,GG,E,13,192319,454649,4,1.0000,8.0000
1519491,20150115,GG,E,13,192319,501640,5,2.0000,8.0000
1519492,20150115,GG,E,13,192319,495045,6,7.0000,8.0000
1519493,20150115,GG,E,13,192319,825338,7,6.0000,8.0000
1519494,20150115,GG,E,13,192319,702927,8,8.0000,8.0000
1519495,20150115,GG,E,14,192320,418262,1,7.0000,8.0000
1519496,20150115,GG,E,14,192320,803076,2,6.0000,8.0000
1519497,20150115,GG,E,14,192320,1029791,3,2.0000,8.0000
1519498,20150115,GG,E,14,192320,661644,4,1.0000,8.0000
1519499,20150115,GG,E,14,192320,458639,5,4.0000,8.0000
1519500,20150115,GG,E,14,192320,986642,6,3.0000,8.0000
1519501,20150115,GG,E,14,192320,535490,7,5.0000,8.0000
1519502,20150115,GG,E,14,192320,678554,8,8.0000,8.0000
1519503,20150115,MG,A,1,192321,264592,1,2.0000,8.0000
1519504,20150115,MG,A,1,192321,406459,2,1.0000,8.0000
1519505,20150115,MG,A,1,192321,954896,3,8.0000,8.0000
1519506,20150115,MG,A,1,192321,812669,4,5.0000,8.0000
1519507,20150115,MG,A,1,192321,599782,5,3.0000,8.0000
1519508,20150115,MG,A,1,192321,170398,6,7.0000,8.0000
1519509,20150115,MG,A,1,192321,933646,7,6.0000,8.0000
1519510,20150115,MG,A,1,192321,419784,8,4.0000,8.0000
1519511,20150115,MG,A,2,192322,771445,1,8.0000,8.0000
1519512,20150115,MG,A,2,192322,419639,2,4.0000,8.0000
1519513,20150115,MG,A,2,192322,201634,3,5.0000,8.0000
1519514,20150115,MG,A,2,192322,794089,4,2.0000,8.0000
1519515,20150115,MG,A,2,192322,439404,5,7.0000,8.0000
1519516,20150115,MG,A,2,192322,786972,6,3.0000,8.0000
1519517,20150115,MG,A,2,192322,964198,7,1.0000,8.0000
1519518,20150115,MG,A,2,192322,640613,8,6.0000,8.0000
1519519,20150115,MG,A,3,192323,1085292,1,3.0000,8.0000
1519520,20150115,MG,A,3,192323,1039559,2,5.0000,8.0000
1519521,20150115,MG,A,3,192323,1066355,3,4.0000,8.0000
1519522,20150115,MG,A,3,192323,1039499,4,1.0000,8.0000
1519523,20150115,MG,A,3,192323,1057585,5,6.0000,8.0000
1519524,20150115,MG,A,3,192323,1056116,6,8.0000,8.0000
1519525,20150115,MG,A,3,192323,1075695,7,2.0000,8.0000
1519526,20150115,MG,A,3,192323,1084712,8,7.0000,8.0000
1519527,20150115,MG,A,4,192324,273386,1,6.0000,8.0000
1519528,20150115,MG,A,4,192324,534413,2,5.0000,8.0000
1519529,20150115,MG,A,4,192324,238489,3,8.0000,8.0000
1519530,20150115,MG,A,4,192324,661682,4,1.0000,8.0000
1519531,20150115,MG,A,4,192324,598758,5,7.0000,8.0000
1519532,20150115,MG,A,4,192324,787149,6,4.0000,8.0000
1519533,20150115,MG,A,4,192324,1039633,7,3.0000,8.0000
1519534,20150115,MG,A,4,192324,314029,8,2.0000,8.0000
1519535,20150115,MG,A,5,192325,1040112,1,6.0000,7.0000
1519536,20150115,MG,A,5,192325,1012988,2,8.0000,7.0000
1519537,20150115,MG,A,5,192325,1039669,3,2.0000,7.0000
1519538,20150115,MG,A,5,192325,1292871,4,1.0000,7.0000
1519539,20150115,MG,A,5,192325,1039783,5,7.0000,7.0000
1519540,20150115,MG,A,5,192325,1076650,6,5.0000,7.0000
1519541,20150115,MG,A,5,192325,1084625,7,3.0000,7.0000
1519542,20150115,MG,A,6,192326,1040249,1,5.0000,7.0000
1519543,20150115,MG,A,6,192326,1039823,2,1.0000,7.0000
1519544,20150115,MG,A,6,192326,1054581,3,4.0000,7.0000
1519545,20150115,MG,A,6,192326,869368,4,6.0000,7.0000
1519546,20150115,MG,A,6,192326,1034061,5,2.0000,7.0000
1519547,20150115,MG,A,6,192326,739420,6,3.0000,7.0000
1519548,20150115,MG,A,6,192326,230307,7,8.0000,7.0000
1519549,20150115,MG,A,7,192327,627501,1,2.0000,8.0000
1519550,20150115,MG,A,7,192327,402249,2,1.0000,8.0000
1519551,20150115,MG,A,7,192327,726822,3,6.0000,8.0000
1519552,20150115,MG,A,7,192327,586632,4,8.0000,8.0000
1519553,20150115,MG,A,7,192327,602228,5,5.0000,8.0000
1519554,20150115,MG,A,7,192327,509952,6,3.0000,8.0000
1519555,20150115,MG,A,7,192327,611037,7,4.0000,8.0000
1519556,20150115,MG,A,7,192327,934575,8,7.0000,8.0000
1519557,20150115,MG,A,8,192328,995378,1,8.0000,8.0000
1519558,20150115,MG,A,8,192328,586470,2,5.0000,8.0000
1519559,20150115,MG,A,8,192328,771094,3,6.0000,8.0000
1519560,20150115,MG,A,8,192328,767683,4,2.0000,8.0000
1519561,20150115,MG,A,8,192328,1039841,5,7.0000,8.0000
1519562,20150115,MG,A,8,192328,896725,6,1.0000,8.0000
1519563,20150115,MG,A,8,192328,868059,7,4.0000,8.0000
1519564,20150115,MG,A,8,192328,987312,8,3.0000,8.0000
1519565,20150115,MG,A,9,192329,1043832,1,1.0000,7.0000
1519566,20150115,MG,A,9,192329,587841,2,8.0000,7.0000
1519567,20150115,MG,A,9,192329,159967,3,7.0000,7.0000
1519568,20150115,MG,A,9,192329,955562,4,5.0000,7.0000
1519569,20150115,MG,A,9,192329,1088400,5,3.0000,7.0000
1519570,20150115,MG,A,9,192329,1039788,6,2.0000,7.0000
1519571,20150115,MG,A,9,192329,610300,7,6.0000,7.0000
1519572,20150115,MG,E,1,192330,1039984,1,8.0000,7.0000
1519573,20150115,MG,E,1,192330,397415,2,6.0000,7.0000
1519574,20150115,MG,E,1,192330,880864,3,3.0000,7.0000
1519575,20150115,MG,E,1,192330,824723,4,2.0000,7.0000
1519576,20150115,MG,E,1,192330,173298,5,1.0000,7.0000
1519577,20150115,MG,E,1,192330,590392,6,7.0000,7.0000
1519578,20150115,MG,E,1,192330,565693,7,5.0000,7.0000
1519579,20150115,MG,E,2,192331,1039479,1,1.0000,7.0000
1519580,20150115,MG,E,2,192331,823310,2,5.0000,7.0000
1519581,20150115,MG,E,2,192331,4340,3,6.0000,7.0000
1519582,20150115,MG,E,2,192331,637437,4,3.0000,7.0000
1519583,20150115,MG,E,2,192331,250655,5,4.0000,7.0000
1519584,20150115,MG,E,2,192331,405450,6,7.0000,7.0000
1519585,20150115,MG,E,2,192331,176270,7,2.0000,7.0000
1519586,20150115,MG,E,3,192332,699668,1,7.0000,7.0000
1519587,20150115,MG,E,3,192332,604510,2,3.0000,7.0000
1519588,20150115,MG,E,3,192332,679800,3,8.0000,7.0000
1519589,20150115,MG,E,3,192332,1076297,4,4.0000,7.0000
1519590,20150115,MG,E,3,192332,745434,5,1.0000,7.0000
1519591,20150115,MG,E,3,192332,447210,6,5.0000,7.0000
1519592,20150115,MG,E,3,192332,986431,7,6.0000,7.0000
1519593,20150115,MG,E,4,192333,1502,1,2.0000,8.0000
1519594,20150115,MG,E,4,192333,713885,2,3.0000,8.0000
1519595,20150115,MG,E,4,192333,407781,3,7.0000,8.0000
1519596,20150115,MG,E,4,192333,1044457,4,5.0000,8.0000
1519597,20150115,MG,E,4,192333,938702,5,1.0000,8.0000
1519598,20150115,MG,E,4,192333,563668,6,6.0000,8.0000
1519599,20150115,MG,E,4,192333,205655,7,8.0000,8.0000
1519600,20150115,MG,E,4,192333,419436,8,4.0000,8.0000
1519601,20150115,MG,E,5,192334,869956,1,1.0000,8.0000
1519602,20150115,MG,E,5,192334,1039547,2,7.0000,8.0000
1519603,20150115,MG,E,5,192334,407645,3,6.0000,8.0000
1519604,20150115,MG,E,5,192334,785492,4,5.0000,8.0000
1519605,20150115,MG,E,5,192334,915497,5,2.0000,8.0000
1519606,20150115,MG,E,5,192334,248623,6,8.0000,8.0000
1519607,20150115,MG,E,5,192334,583779,7,3.0000,8.0000
1519608,20150115,MG,E,5,192334,791606,8,4.0000,8.0000
1519609,20150115,MG,E,6,192335,720927,1,8.0000,8.0000
1519610,20150115,MG,E,6,192335,959803,2,4.0000,8.0000
1519611,20150115,MG,E,6,192335,945981,3,7.0000,8.0000
1519612,20150115,MG,E,6,192335,534842,4,2.0000,8.0000
1519613,20150115,MG,E,6,192335,909359,5,6.0000,8.0000
1519614,20150115,MG,E,6,192335,543309,6,5.0000,8.0000
1519615,20150115,MG,E,6,192335,661882,7,1.0000,8.0000
1519616,20150115,MG,E,6,192335,1076530,8,3.0000,8.0000
1519617,20150115,MG,E,7,192336,661372,1,1.0000,7.0000
1519618,20150115,MG,E,7,192336,815462,2,4.0000,7.0000
1519619,20150115,MG,E,7,192336,906769,3,7.0000,7.0000
1519620,20150115,MG,E,7,192336,936425,4,5.0000,7.0000
1519621,20150115,MG,E,7,192336,597996,5,3.0000,7.0000
1519622,20150115,MG,E,7,192336,263638,6,8.0000,7.0000
1519623,20150115,MG,E,7,192336,713417,7,6.0000,7.0000
1519624,20150115,MG,E,8,192337,954724,1,7.0000,8.0000
1519625,20150115,MG,E,8,192337,768710,2,2.0000,8.0000
1519626,20150115,MG,E,8,192337,271838,3,5.0000,8.0000
1519627,20150115,MG,E,8,192337,570767,4,4.0000,8.0000
1519628,20150115,MG,E,8,192337,317636,5,6.0000,8.0000
1519629,20150115,MG,E,8,192337,794900,6,1.0000,8.0000
1519630,20150115,MG,E,8,192337,807940,7,3.0000,8.0000
1519631,20150115,MG,E,8,192337,266491,8,8.0000,8.0000
1519632,20150115,MG,E,9,192338,683345,1,4.0000,8.0000
1519633,20150115,MG,E,9,192338,936589,2,2.0000,8.0000
1519634,20150115,MG,E,9,192338,340941,3,5.0000,8.0000
1519635,20150115,MG,E,9,192338,996870,4,6.0000,8.0000
1519636,20150115,MG,E,9,192338,653498,5,8.0000,8.0000
1519637,20150115,MG,E,9,192338,838988,6,1.0000,8.0000
1519638,20150115,MG,E,9,192338,249170,7,3.0000,8.0000
1519639,20150115,MG,E,9,192338,407875,8,7.0000,8.0000
1519640,20150115,NF,E,1,192339,1069577,1,6.0000,8.0000
1519641,20150115,NF,E,1,192339,1074830,2,8.0000,8.0000
1519642,20150115,NF,E,1,192339,785838,3,5.0000,8.0000
1519643,20150115,NF,E,1,192339,839710,4,3.0000,8.0000
1519644,20150115,NF,E,1,192339,1039495,5,1.0000,8.0000
1519645,20150115,NF,E,1,192339,895853,6,4.0000,8.0000
1519646,20150115,NF,E,1,192339,1068022,7,2.0000,8.0000
1519647,20150115,NF,E,1,192339,1056312,8,7.0000,8.0000
1519648,20150115,NF,E,2,192340,1301250,1,8.0000,8.0000
1519649,20150115,NF,E,2,192340,1092235,2,1.0000,8.0000
1519650,20150115,NF,E,2,192340,1039751,3,3.0000,8.0000
1519651,20150115,NF,E,2,192340,1020770,4,6.0000,8.0000
1519652,20150115,NF,E,2,192340,1079193,5,7.0000,8.0000
1519653,20150115,NF,E,2,192340,1079756,6,2.0000,8.0000
1519654,20150115,NF,E,2,192340,1301371,7,5.0000,8.0000
1519655,20150115,NF,E,2,192340,1305625,8,4.0000,8.0000
1519656,20150115,NF,E,3,192341,895958,1,6.0000,8.0000
1519657,20150115,NF,E,3,192341,546927,2,7.0000,8.0000
1519658,20150115,NF,E,3,192341,599736,3,1.0000,8.0000
1519659,20150115,NF,E,3,192341,933879,4,2.0000,8.0000
1519660,20150115,NF,E,3,192341,736690,5,4.0000,8.0000
1519661,20150115,NF,E,3,192341,1042946,6,5.0000,8.0000
1519662,20150115,NF,E,3,192341,503269,7,3.0000,8.0000
1519663,20150115,NF,E,3,192341,403338,8,8.0000,8.0000
1519664,20150115,NF,E,4,192342,932942,1,7.0000,8.0000
1519665,20150115,NF,E,4,192342,248969,2,3.0000,8.0000
1519666,20150115,NF,E,4,192342,462243,3,4.0000,8.0000
1519667,20150115,NF,E,4,192342,351473,4,8.0000,8.0000
1519668,20150115,NF,E,4,192342,1029252,5,2.0000,8.0000
1519669,20150115,NF,E,4,192342,385566,6,1.0000,8.0000
1519670,20150115,NF,E,4,192342,857641,7,6.0000,8.0000
1519671,20150115,NF,E,4,192342,597408,8,5.0000,8.0000
1519672,20150115,NF,E,5,192343,361776,1,2.0000,8.0000
1519673,20150115,NF,E,5,192343,529717,2,3.0000,8.0000
1519674,20150115,NF,E,5,192343,354710,3,1.0000,8.0000
1519675,20150115,NF,E,5,192343,645212,4,8.0000,8.0000
1519676,20150115,NF,E,5,192343,876842,5,6.0000,8.0000
1519677,20150115,NF,E,5,192343,413781,6,4.0000,8.0000
1519678,20150115,NF,E,5,192343,1020432,7,5.0000,8.0000
1519679,20150115,NF,E,5,192343,629345,8,7.0000,8.0000
1519680,20150115,NF,E,6,192344,1029372,1,7.0000,8.0000
1519681,20150115,NF,E,6,192344,946104,2,8.0000,8.0000
1519682,20150115,NF,E,6,192344,358803,3,6.0000,8.0000
1519683,20150115,NF,E,6,192344,622644,4,1.0000,8.0000
1519684,20150115,NF,E,6,192344,413639,5,3.0000,8.0000
1519685,20150115,NF,E,6,192344,554144,6,4.0000,8.0000
1519686,20150115,NF,E,6,192344,968542,7,2.0000,8.0000
1519687,20150115,NF,E,6,192344,59929,8,5.0000,8.0000
1519688,20150115,NF,E,7,192345,753309,1,8.0000,8.0000
1519689,20150115,NF,E,7,192345,656900,2,1.0000,8.0000
1519690,20150115,NF,E,7,192345,803147,3,6.0000,8.0000
1519691,20150115,NF,E,7,192345,1084277,4,4.0000,8.0000
1519692,20150115,NF,E,7,192345,614077,5,5.0000,8.0000
1519693,20150115,NF,E,7,192345,785450,6,2.0000,8.0000
1519694,20150115,NF,E,7,192345,575841,7,7.0000,8.0000
1519695,20150115,NF,E,7,192345,1069612,8,3.0000,8.0000
1519696,20150115,NF,E,8,192346,1029403,1,5.0000,8.0000
1519697,20150115,NF,E,8,192346,661732,2,8.0000,8.0000
1519698,20150115,NF,E,8,192346,583968,3,4.0000,8.0000
1519699,20150115,NF,E,8,192346,361223,4,7.0000,8.0000
1519700,20150115,NF,E,8,192346,831864,5,6.0000,8.0000
1519701,20150115,NF,E,8,192346,787361,6,3.0000,8.0000
1519702,20150115,NF,E,8,192346,601642,7,2.0000,8.0000
1519703,20150115,NF,E,8,192346,1060124,8,1.0000,8.0000
1519704,20150115,NF,T,1,192347,398791,1,5.0000,8.0000
1519705,20150115,NF,T,1,192347,242859,2,6.0000,8.0000
1519706,20150115,NF,T,1,192347,811770,3,2.0000,8.0000
1519707,20150115,NF,T,1,192347,248908,4,3.0000,8.0000
1519708,20150115,NF,T,1,192347,800121,5,8.0000,8.0000
1519709,20150115,NF,T,1,192347,325355,6,7.0000,8.0000
1519710,20150115,NF,T,1,192347,346133,7,4.0000,8.0000
1519711,20150115,NF,T,1,192347,495986,8,1.0000,8.0000
1519712,20150115,NF,T,2,192348,1057359,1,5.0000,7.0000
1519713,20150115,NF,T,2,192348,1070215,2,7.0000,7.0000
1519714,20150115,NF,T,2,192348,1084908,3,4.0000,7.0000
1519715,20150115,NF,T,2,192348,1300540,4,6.0000,7.0000
1519716,20150115,NF,T,2,192348,1084845,5,3.0000,7.0000
1519717,20150115,NF,T,2,192348,1070040,6,2.0000,7.0000
1519718,20150115,NF,T,2,192348,1075055,7,1.0000,7.0000
1519719,20150115,NF,T,3,192349,578510,1,8.0000,8.0000
1519720,20150115,NF,T,3,192349,614081,2,2.0000,8.0000
1519721,20150115,NF,T,3,192349,413448,3,5.0000,8.0000
1519722,20150115,NF,T,3,192349,698316,4,6.0000,8.0000
1519723,20150115,NF,T,3,192349,870503,5,1.0000,8.0000
1519724,20150115,NF,T,3,192349,505474,6,7.0000,8.0000
1519725,20150115,NF,T,3,192349,986548,7,4.0000,8.0000
1519726,20150115,NF,T,3,192349,104345,8,3.0000,8.0000
1519727,20150115,NF,T,4,192350,314979,1,7.0000,8.0000
1519728,20150115,NF,T,4,192350,904598,2,3.0000,8.0000
1519729,20150115,NF,T,4,192350,868651,3,2.0000,8.0000
1519730,20150115,NF,T,4,192350,914129,4,6.0000,8.0000
